1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel
b1334	FNR	fnr	b0871	poxB	+	Confirmed
b1334	FNR	fnr	b1211	prfA	-	Strong
b1334	FNR	fnr	b3726	pstA	+	Weak
b1334	FNR	fnr	b3725	pstB	+	Weak
b1334	FNR	fnr	b3727	pstC	+	Weak
b1334	FNR	fnr	b2499	purM	-	Confirmed
b1334	FNR	fnr	b2500	purN	-	Confirmed
b1334	FNR	fnr	b1854	pykA	+	Strong
b1334	FNR	fnr	b3317	rplB	+	Weak
b1334	FNR	fnr	b3320	rplC	+	Weak
b1334	FNR	fnr	b3319	rplD	+	Weak
b1334	FNR	fnr	b3231	rplM	-	Weak
b1334	FNR	fnr	b3313	rplP	+	Weak
b1334	FNR	fnr	b2606	rplS	-	Weak
b1334	FNR	fnr	b1716	rplT	-	Weak
b1334	FNR	fnr	b3315	rplV	+	Weak
b1334	FNR	fnr	b3318	rplW	+	Weak
b1334	FNR	fnr	b3312	rpmC	+	Weak
b1334	FNR	fnr	b3314	rpsC	+	Weak
b1334	FNR	fnr	b3230	rpsI	-	Weak
b1334	FNR	fnr	b3321	rpsJ	+	Weak
b1334	FNR	fnr	b2609	rpsP	-	Weak
b1334	FNR	fnr	b3311	rpsQ	+	Weak
b1334	FNR	fnr	b3316	rpsS	+	Weak
b1334	FNR	fnr	b0723	sdhA	-	Weak
b1334	FNR	fnr	b0724	sdhB	-	Weak
b1334	FNR	fnr	b0721	sdhC	-	Weak
b1334	FNR	fnr	b0722	sdhD	-	Weak
b1334	FNR	fnr	b3908	sodA	-	Weak
b1334	FNR	fnr	b4063	soxR	-	Weak
b1334	FNR	fnr	b4062	soxS	-	Weak
b1334	FNR	fnr	b0726	sucA	-	Weak
b1334	FNR	fnr	b0727	sucB	-	Weak
b1334	FNR	fnr	b0728	sucC	-	Weak
b1334	FNR	fnr	b0729	sucD	-	Weak
b1334	FNR	fnr	b1885	tap	+	Weak
b1334	FNR	fnr	b1886	tar	+	Weak
b1334	FNR	fnr	b3118	tdcA	+	Weak
b1334	FNR	fnr	b3117	tdcB	+	Weak
b1334	FNR	fnr	b3116	tdcC	+	Weak
b1334	FNR	fnr	b0002	thrA	+	Strong
b1334	FNR	fnr	b2607	trmD	-	Weak
b1334	FNR	fnr	b2580	ung	+	Strong
b1334	FNR	fnr	b0113	pdhR	+	Strong
b1334	FNR	fnr	b0113	pdhR	-	Strong
b1334	FNR	fnr	b1256	ompW	+	Confirmed
b1334	FNR	fnr	b1256	ompW	-	Confirmed
b1334	FNR	fnr	b2481	hyfA	-	Weak
b1334	FNR	fnr	b2608	rimM	-	Weak
b1334	FNR	fnr	b3115	tdcD	+	Weak
b1334	FNR	fnr	b3124	garK	+	Weak
b1334	FNR	fnr	b3125	garR	+	Weak
b1334	FNR	fnr	b1852	zwf	-	Weak
b1334	FNR	fnr	b4138	dcuA	+	Strong
b1334	FNR	fnr	b1474	fdnG	+	Confirmed
b1334	FNR	fnr	b1474	fdnG	-	Confirmed
b1334	FNR	fnr	b1475	fdnH	+	Confirmed
b1334	FNR	fnr	b1475	fdnH	-	Confirmed
b1334	FNR	fnr	b1476	fdnI	+	Confirmed
b1334	FNR	fnr	b1476	fdnI	-	Confirmed
b1334	FNR	fnr	b0897	ycaC	-	Weak
b1334	FNR	fnr	b0904	focA	+	Confirmed
b1334	FNR	fnr	b1715	pheM	-	Weak
b1334	FNR	fnr	b2482	hyfB	-	Weak
b1334	FNR	fnr	b2732	ygbA	-	Weak
b1334	FNR	fnr	b1276	acnA	-	Weak
b1334	FNR	fnr	b2498	upp	+	Strong
b1334	FNR	fnr	b4039	ubiC	-	Weak
b1334	FNR	fnr	b4040	ubiA	-	Weak
b1334	FNR	fnr	b0887	cydD	+	Weak
b1334	FNR	fnr	b0167	glnD	+	Weak
b1334	FNR	fnr	b0167	glnD	-	Weak
b1334	FNR	fnr	b4238	nrdD	+	Confirmed
b1334	FNR	fnr	b2905	gcvT	+	Weak
b1334	FNR	fnr	b2917	scpA	+	Weak
b1334	FNR	fnr	b2918	argK	+	Weak
b1334	FNR	fnr	b3214	gltF	-	Strong
b1334	FNR	fnr	b3481	nikR	+	Confirmed
b1334	FNR	fnr	b1127	pepT	+	Weak
b1334	FNR	fnr	b0036	caiD	+	Weak
b1334	FNR	fnr	b0037	caiC	+	Weak
b1334	FNR	fnr	b0038	caiB	+	Weak
b1334	FNR	fnr	b0039	caiA	+	Weak
b1334	FNR	fnr	b0040	caiT	+	Weak
b1334	FNR	fnr	b0041	fixA	+	Weak
b1334	FNR	fnr	b0042	fixB	+	Weak
b1334	FNR	fnr	b0043	fixC	+	Weak
b1334	FNR	fnr	b0044	fixX	+	Weak
b1334	FNR	fnr	b0781	moaA	+	Strong
b1334	FNR	fnr	b0782	moaB	+	Strong
b1334	FNR	fnr	b0784	moaD	+	Strong
b1334	FNR	fnr	b0785	moaE	+	Strong
b1334	FNR	fnr	b1537	ydeJ	+	Weak
b1334	FNR	fnr	b0783	moaC	+	Strong
b1334	FNR	fnr	b3745	viaA	+	Confirmed
b1334	FNR	fnr	b3746	ravA	+	Confirmed
b1334	FNR	fnr	b2277	nuoM	-	Strong
b1334	FNR	fnr	b2284	nuoF	-	Strong
b1334	FNR	fnr	b4070	nrfA	+	Confirmed
b1334	FNR	fnr	b2579	grcA	+	Confirmed
b1334	FNR	fnr	b2579	grcA	-	Confirmed
b1334	FNR	fnr	b2903	gcvP	+	Weak
b1334	FNR	fnr	b0451	amtB	+	Weak
b1334	FNR	fnr	b0451	amtB	-	Weak
b1334	FNR	fnr	b4071	nrfB	+	Confirmed
b1334	FNR	fnr	b4072	nrfC	+	Confirmed
b1334	FNR	fnr	b4073	nrfD	+	Confirmed
b1334	FNR	fnr	b4074	nrfE	+	Confirmed
b1334	FNR	fnr	b4075	nrfF	+	Confirmed
b1334	FNR	fnr	b4076	nrfG	+	Confirmed
b1334	FNR	fnr	b2163	yeiL	-	Weak
b1334	FNR	fnr	b2194	ccmH	+	Confirmed
b1334	FNR	fnr	b2195	ccmG	+	Confirmed
b1334	FNR	fnr	b2196	ccmF	+	Confirmed
b1334	FNR	fnr	b2197	ccmE	+	Confirmed
b1334	FNR	fnr	b2199	ccmC	+	Confirmed
b1334	FNR	fnr	b2200	ccmB	+	Confirmed
b1334	FNR	fnr	b2201	ccmA	+	Confirmed
b1334	FNR	fnr	b2202	napC	+	Confirmed
b1334	FNR	fnr	b2203	napB	+	Confirmed
b1334	FNR	fnr	b2204	napH	+	Confirmed
b1334	FNR	fnr	b2205	napG	+	Confirmed
b1334	FNR	fnr	b2206	napA	+	Confirmed
b1334	FNR	fnr	b2208	napF	+	Confirmed
b1334	FNR	fnr	b3476	nikA	+	Confirmed
b1334	FNR	fnr	b3477	nikB	+	Confirmed
b1334	FNR	fnr	b3478	nikC	+	Confirmed
b1334	FNR	fnr	b3479	nikD	+	Confirmed
b1334	FNR	fnr	b3480	nikE	+	Confirmed
b1334	FNR	fnr	b2288	nuoA	-	Strong
b1334	FNR	fnr	b2287	nuoB	-	Strong
b1334	FNR	fnr	b2286	nuoC	-	Strong
b1334	FNR	fnr	b2285	nuoE	-	Strong
b1334	FNR	fnr	b2283	nuoG	-	Strong
b1334	FNR	fnr	b2282	nuoH	-	Strong
b1334	FNR	fnr	b2281	nuoI	-	Strong
b1334	FNR	fnr	b2280	nuoJ	-	Strong
b1334	FNR	fnr	b2279	nuoK	-	Strong
b1334	FNR	fnr	b2278	nuoL	-	Strong
b1334	FNR	fnr	b2276	nuoN	-	Strong
b1334	FNR	fnr	b3408	feoA	+	Strong
b1334	FNR	fnr	b3409	feoB	+	Strong
b1334	FNR	fnr	b0814	ompX	-	Weak
b1334	FNR	fnr	b2497	uraA	+	Strong
b1334	FNR	fnr	b2207	napD	+	Confirmed
b1334	FNR	fnr	b2198	ccmD	+	Confirmed
b1334	FNR	fnr	b0450	glnK	+	Weak
b1334	FNR	fnr	b0450	glnK	-	Weak
b1334	FNR	fnr	b3493	pitA	+	Weak
b1334	FNR	fnr	b3515	gadW	-	Weak
b1334	FNR	fnr	b3516	gadX	-	Weak
b1334	FNR	fnr	b3518	ccp	+	Strong
b1334	FNR	fnr	b3531	bcsZ	+	Weak
b1334	FNR	fnr	b3532	bcsB	+	Weak
b1334	FNR	fnr	b3611	yibN	+	Strong
b1334	FNR	fnr	b0933	ssuB	+	Weak
b1334	FNR	fnr	b1778	msrB	-	Strong
b1334	FNR	fnr	b1220	ychO	-	Weak
b1334	FNR	fnr	b1212	prmC	-	Strong
b1334	FNR	fnr	b2711	norW	-	Weak
b1334	FNR	fnr	b3128	garD	+	Strong
b1334	FNR	fnr	b0035	caiE	+	Weak
b1334	FNR	fnr	b3543	dppB	-	Weak
b1334	FNR	fnr	b3542	dppC	-	Weak
b1334	FNR	fnr	b3541	dppD	-	Weak
b1334	FNR	fnr	b3540	dppF	-	Weak
b1334	FNR	fnr	b3091	uxaA	+	Weak
b1334	FNR	fnr	b3127	garP	+	Weak
b1334	FNR	fnr	b3410	feoC	+	Strong
b1334	FNR	fnr	b2367	emrY	+	Weak
b1334	FNR	fnr	b2816	metV	+	Strong
b1334	FNR	fnr	b3123	rnpB	+	Weak
b1334	FNR	fnr	b3517	gadA	-	Weak
b1334	FNR	fnr	b0034	caiF	+	Strong
b1334	FNR	fnr	b0602	ybdN	+	Weak
b1334	FNR	fnr	b0613	citG	-	Weak
b1334	FNR	fnr	b0614	citX	-	Weak
b1334	FNR	fnr	b0615	citF	-	Weak
b1334	FNR	fnr	b0616	citE	-	Weak
b1334	FNR	fnr	b0617	citD	-	Weak
b1334	FNR	fnr	b0618	citC	-	Weak
b1334	FNR	fnr	b0619	dpiB	-	Weak
b1334	FNR	fnr	b0620	dpiA	-	Weak
b1334	FNR	fnr	b0621	dcuC	+	Strong
b1334	FNR	fnr	b0872	hcr	+	Confirmed
b1334	FNR	fnr	b0873	hcp	+	Confirmed
b1334	FNR	fnr	b0934	ssuC	+	Weak
b1334	FNR	fnr	b0935	ssuD	+	Weak
b1334	FNR	fnr	b0936	ssuA	+	Weak
b1334	FNR	fnr	b0937	ssuE	+	Weak
b1334	FNR	fnr	b1160	iraM	+	Weak
b1334	FNR	fnr	b1182	hlyE	+	Strong
b1334	FNR	fnr	b1296	puuP	-	Weak
b1334	FNR	fnr	b1297	puuA	-	Weak
b1334	FNR	fnr	b1324	tpx	-	Weak
b1334	FNR	fnr	b1445	ortT	+	Strong
b1334	FNR	fnr	b1541	ydfZ	+	Strong
b1334	FNR	fnr	b1549	ydfO	+	Strong
b1334	FNR	fnr	b1587	ynfE	+	Confirmed
b1334	FNR	fnr	b1588	ynfF	+	Confirmed
b1334	FNR	fnr	b1589	ynfG	+	Confirmed
b1334	FNR	fnr	b1590	ynfH	+	Confirmed
b1334	FNR	fnr	b1591	dmsD	+	Confirmed
b1334	FNR	fnr	b1593	bidA	+	Strong
b1334	FNR	fnr	b1669	ydhT	+	Confirmed
b1334	FNR	fnr	b1670	ydhU	+	Confirmed
b1334	FNR	fnr	b1671	ydhX	+	Confirmed
b1334	FNR	fnr	b1672	ydhW	+	Confirmed
b1334	FNR	fnr	b1673	ydhV	+	Confirmed
b1334	FNR	fnr	b1674	ydhY	+	Confirmed
b1334	FNR	fnr	b1904	yecR	+	Weak
b1334	FNR	fnr	b1988	nac	-	Weak
b1334	FNR	fnr	b2343	yfcZ	+	Strong
b1334	FNR	fnr	b2368	emrK	+	Weak
b1334	FNR	fnr	b2450	yffS	+	Strong
b1334	FNR	fnr	b2483	hyfC	-	Weak
b1334	FNR	fnr	b2484	hyfD	-	Weak
b1334	FNR	fnr	b2485	hyfE	-	Weak
b1334	FNR	fnr	b2486	hyfF	-	Weak
b1334	FNR	fnr	b2487	hyfG	-	Weak
b1334	FNR	fnr	b2488	hyfH	-	Weak
b1334	FNR	fnr	b2489	hyfI	-	Weak
b1334	FNR	fnr	b2490	hyfJ	-	Weak
b1334	FNR	fnr	b2491	hyfR	-	Weak
b1334	FNR	fnr	b2492	focB	-	Weak
b1334	FNR	fnr	b2503	pdeF	+	Confirmed
b1334	FNR	fnr	b2710	norV	-	Weak
b1334	FNR	fnr	b2813	mltA	+	Strong
b1334	FNR	fnr	b2866	xdhA	+	Weak
b1334	FNR	fnr	b2867	xdhB	+	Weak
b1334	FNR	fnr	b2868	xdhC	+	Weak
b1334	FNR	fnr	b2919	scpB	+	Weak
b1334	FNR	fnr	b2920	scpC	+	Weak
b1334	FNR	fnr	b3071	nfeR	+	Weak
b1334	FNR	fnr	b3072	aer	+	Strong
b1334	FNR	fnr	b3111	tdcG	+	Weak
b1334	FNR	fnr	b3113	tdcF	+	Weak
b1334	FNR	fnr	b3114	tdcE	+	Weak
b1334	FNR	fnr	b3830	ysgA	-	Weak
b1334	FNR	fnr	b4124	dcuR	+	Weak
b1334	FNR	fnr	b4125	dcuS	+	Weak
b1334	FNR	fnr	b4209	ytfE	-	Weak
b1334	FNR	fnr	b4326	iraD	+	Weak
b1334	FNR	fnr	b3092	uxaC	+	Weak
b1334	FNR	fnr	b4237	nrdG	+	Confirmed
b1334	FNR	fnr	b1416	gapC	-	Weak
b1334	FNR	fnr	b4511	ybdZ	+	Strong
b1334	FNR	fnr	b4699	fnrS	+	Confirmed
b1334	FNR	fnr	b4722	idlP	+	Weak
b1334	FNR	fnr	b4742	ymjE	-	Weak
b1334	FNR	fnr	b4764	sdhX	-	Weak
b1334	FNR	fnr	b4813	narS	+	Confirmed
b3357	CRP	crp	b0764	modB	+	Weak
b3357	CRP	crp	b4123	dcuB	+	Weak
b3357	CRP	crp	b4003	zraS	+	Weak
b3357	CRP	crp	b4015	aceA	-	Weak
b3357	CRP	crp	b4014	aceB	-	Weak
b3357	CRP	crp	b0114	aceE	+	Weak
b3357	CRP	crp	b0115	aceF	+	Weak
b3357	CRP	crp	b4016	aceK	-	Weak
b3357	CRP	crp	b1002	agp	+	Weak
b3357	CRP	crp	b1415	aldA	+	Weak
b3357	CRP	crp	b1300	puuC	-	Weak
b3357	CRP	crp	b0110	ampD	-	Weak
b3357	CRP	crp	b0111	ampE	-	Weak
b3357	CRP	crp	b2957	ansB	+	Strong
b3357	CRP	crp	b0062	araA	+	Confirmed
b3357	CRP	crp	b0063	araB	+	Confirmed
b3357	CRP	crp	b0064	araC	+	Confirmed
b3357	CRP	crp	b0061	araD	+	Confirmed
b3357	CRP	crp	b2841	araE	+	Strong
b3357	CRP	crp	b1901	araF	+	Confirmed
b3357	CRP	crp	b1900	araG	+	Confirmed
b3357	CRP	crp	b1898	araH	+	Confirmed
b3357	CRP	crp	b0396	araJ	+	Strong
b3357	CRP	crp	b0396	araJ	-	Strong
b3357	CRP	crp	b3172	argG	+	Confirmed
b3357	CRP	crp	b0908	aroA	-	Strong
b3357	CRP	crp	b2716	ascB	+	Strong
b3357	CRP	crp	b2715	ascF	+	Strong
b3357	CRP	crp	b4139	aspA	+	Weak
b3357	CRP	crp	b3721	bglB	+	Confirmed
b3357	CRP	crp	b3722	bglF	+	Confirmed
b3357	CRP	crp	b3723	bglG	+	Confirmed
b3357	CRP	crp	b2143	cdd	+	Confirmed
b3357	CRP	crp	b2143	cdd	-	Confirmed
b3357	CRP	crp	b1738	chbB	+	Strong
b3357	CRP	crp	b1737	chbC	+	Strong
b3357	CRP	crp	b1736	chbA	+	Strong
b3357	CRP	crp	b1735	chbR	+	Strong
b3357	CRP	crp	b1734	chbF	+	Strong
b3357	CRP	crp	b0765	modC	+	Weak
b3357	CRP	crp	b2155	cirA	+	Strong
b3357	CRP	crp	b4213	cpdB	+	Strong
b3357	CRP	crp	b3357	crp	+	Confirmed
b3357	CRP	crp	b3357	crp	-	Confirmed
b3357	CRP	crp	b2417	crr	+	Strong
b3357	CRP	crp	b2417	crr	-	Weak
b3357	CRP	crp	b0598	cstA	+	Strong
b3357	CRP	crp	b3806	cyaA	-	Strong
b3357	CRP	crp	b0432	cyoA	+	Weak
b3357	CRP	crp	b0431	cyoB	+	Weak
b3357	CRP	crp	b0430	cyoC	+	Weak
b3357	CRP	crp	b0429	cyoD	+	Weak
b3357	CRP	crp	b0428	cyoE	+	Weak
b3357	CRP	crp	b3368	cysG	-	Weak
b3357	CRP	crp	b3934	cytR	+	Strong
b3357	CRP	crp	b3934	cytR	-	Strong
b3357	CRP	crp	b4382	deoA	+	Confirmed
b3357	CRP	crp	b4382	deoA	-	Confirmed
b3357	CRP	crp	b4383	deoB	+	Confirmed
b3357	CRP	crp	b4383	deoB	-	Confirmed
b3357	CRP	crp	b4381	deoC	+	Confirmed
b3357	CRP	crp	b4381	deoC	-	Confirmed
b3357	CRP	crp	b4384	deoD	+	Confirmed
b3357	CRP	crp	b4384	deoD	-	Confirmed
b3357	CRP	crp	b0145	dksA	+	Weak
b3357	CRP	crp	b2366	dsdA	+	Weak
b3357	CRP	crp	b2365	dsdX	+	Weak
b3357	CRP	crp	b3076	ebgA	+	Weak
b3357	CRP	crp	b3077	ebgC	+	Weak
b3357	CRP	crp	b0596	entA	+	Weak
b3357	CRP	crp	b0595	entB	+	Weak
b3357	CRP	crp	b0593	entC	+	Weak
b3357	CRP	crp	b0583	entD	+	Weak
b3357	CRP	crp	b0594	entE	+	Weak
b3357	CRP	crp	b3404	envZ	+	Confirmed
b3357	CRP	crp	b3404	envZ	-	Confirmed
b3357	CRP	crp	b2344	fadL	+	Strong
b3357	CRP	crp	b2925	fbaA	+	Confirmed
b3357	CRP	crp	b4291	fecA	+	Weak
b3357	CRP	crp	b4290	fecB	+	Weak
b3357	CRP	crp	b4289	fecC	+	Weak
b3357	CRP	crp	b4288	fecD	+	Weak
b3357	CRP	crp	b4287	fecE	+	Weak
b3357	CRP	crp	b0584	fepA	+	Weak
b3357	CRP	crp	b3261	fis	+	Strong
b3357	CRP	crp	b3261	fis	-	Strong
b3357	CRP	crp	b1891	flhC	+	Strong
b3357	CRP	crp	b1892	flhD	+	Strong
b3357	CRP	crp	b2800	fucA	+	Weak
b3357	CRP	crp	b2802	fucI	+	Confirmed
b3357	CRP	crp	b2803	fucK	+	Confirmed
b3357	CRP	crp	b2799	fucO	+	Weak
b3357	CRP	crp	b2801	fucP	+	Confirmed
b3357	CRP	crp	b2805	fucR	+	Confirmed
b3357	CRP	crp	b2804	fucU	+	Confirmed
b3357	CRP	crp	b1612	fumA	+	Confirmed
b3357	CRP	crp	b4122	fumB	+	Weak
b3357	CRP	crp	b1611	fumC	+	Confirmed
b3357	CRP	crp	b1611	fumC	?	Confirmed
b3357	CRP	crp	b0683	fur	+	Strong
b3357	CRP	crp	b2662	gabT	+	Strong
b3357	CRP	crp	b0759	galE	+	Confirmed
b3357	CRP	crp	b0759	galE	-	Confirmed
b3357	CRP	crp	b0757	galK	+	Confirmed
b3357	CRP	crp	b0757	galK	-	Confirmed
b3357	CRP	crp	b2151	galS	+	Strong
b3357	CRP	crp	b0758	galT	+	Confirmed
b3357	CRP	crp	b0758	galT	-	Confirmed
b3357	CRP	crp	b1779	gapA	+	Weak
b3357	CRP	crp	b2927	epd	+	Confirmed
b3357	CRP	crp	b0124	gcd	-	Confirmed
b3357	CRP	crp	b2904	gcvH	+	Confirmed
b3357	CRP	crp	b1761	gdhA	-	Weak
b3357	CRP	crp	b3429	glgA	+	Strong
b3357	CRP	crp	b3430	glgC	+	Strong
b3357	CRP	crp	b3428	glgP	+	Strong
b3357	CRP	crp	b3870	glnA	+	Weak
b3357	CRP	crp	b3870	glnA	-	Strong
b3357	CRP	crp	b3868	glnG	+	Weak
b3357	CRP	crp	b3868	glnG	-	Strong
b3357	CRP	crp	b3869	glnL	+	Weak
b3357	CRP	crp	b3869	glnL	-	Strong
b3357	CRP	crp	b2241	glpA	+	Strong
b3357	CRP	crp	b2242	glpB	+	Strong
b3357	CRP	crp	b2243	glpC	+	Strong
b3357	CRP	crp	b3426	glpD	+	Strong
b3357	CRP	crp	b3425	glpE	+	Strong
b3357	CRP	crp	b3927	glpF	+	Weak
b3357	CRP	crp	b3424	glpG	+	Strong
b3357	CRP	crp	b3926	glpK	+	Weak
b3357	CRP	crp	b2239	glpQ	+	Strong
b3357	CRP	crp	b3423	glpR	+	Strong
b3357	CRP	crp	b2240	glpT	+	Strong
b3357	CRP	crp	b0720	gltA	+	Strong
b3357	CRP	crp	b3212	gltB	-	Confirmed
b3357	CRP	crp	b3213	gltD	-	Confirmed
b3357	CRP	crp	b2614	grpE	+	Weak
b3357	CRP	crp	b2507	guaA	+	Confirmed
b3357	CRP	crp	b2508	guaB	+	Confirmed
b3357	CRP	crp	b2231	gyrA	+	Weak
b3357	CRP	crp	b4175	hflC	-	Strong
b3357	CRP	crp	b4174	hflK	-	Strong
b3357	CRP	crp	b4173	hflX	-	Strong
b3357	CRP	crp	b4172	hfq	-	Strong
b3357	CRP	crp	b4000	hupA	+	Strong
b3357	CRP	crp	b0440	hupB	+	Strong
b3357	CRP	crp	b4004	zraR	+	Weak
b3357	CRP	crp	b3671	ilvB	+	Strong
b3357	CRP	crp	b3670	ilvN	+	Strong
b3357	CRP	crp	b3168	infB	-	Confirmed
b3357	CRP	crp	b2741	rpoS	-	Strong
b3357	CRP	crp	b0342	lacA	+	Confirmed
b3357	CRP	crp	b0342	lacA	-	Confirmed
b3357	CRP	crp	b0345	lacI	+	Strong
b3357	CRP	crp	b0343	lacY	+	Confirmed
b3357	CRP	crp	b0343	lacY	-	Confirmed
b3357	CRP	crp	b0344	lacZ	+	Confirmed
b3357	CRP	crp	b0344	lacZ	-	Confirmed
b3357	CRP	crp	b4036	lamB	+	Confirmed
b3357	CRP	crp	b0116	lpd	+	Weak
b3357	CRP	crp	b0116	lpd	-	Weak
b3357	CRP	crp	b4034	malE	+	Confirmed
b3357	CRP	crp	b4033	malF	+	Confirmed
b3357	CRP	crp	b4032	malG	+	Confirmed
b3357	CRP	crp	b1620	malI	+	Confirmed
b3357	CRP	crp	b1620	malI	-	Confirmed
b3357	CRP	crp	b4035	malK	+	Confirmed
b3357	CRP	crp	b4037	malM	+	Confirmed
b3357	CRP	crp	b3418	malT	+	Strong
b3357	CRP	crp	b1621	malX	+	Confirmed
b3357	CRP	crp	b1622	malY	+	Confirmed
b3357	CRP	crp	b1613	manA	+	Weak
b3357	CRP	crp	b1613	manA	-	Weak
b3357	CRP	crp	b1817	manX	+	Strong
b3357	CRP	crp	b1818	manY	+	Strong
b3357	CRP	crp	b1819	manZ	+	Strong
b3357	CRP	crp	b2783	mazE	+	Confirmed
b3357	CRP	crp	b3236	mdh	+	Weak
b3357	CRP	crp	b4119	melA	+	Strong
b3357	CRP	crp	b4120	melB	+	Strong
b3357	CRP	crp	b2942	metK	-	Weak
b3357	CRP	crp	b2149	mglA	+	Confirmed
b3357	CRP	crp	b2150	mglB	+	Confirmed
b3357	CRP	crp	b2148	mglC	+	Confirmed
b3357	CRP	crp	b3599	mtlA	+	Strong
b3357	CRP	crp	b3600	mtlD	+	Strong
b3357	CRP	crp	b0677	nagA	+	Confirmed
b3357	CRP	crp	b0677	nagA	-	Confirmed
b3357	CRP	crp	b0678	nagB	+	Confirmed
b3357	CRP	crp	b0678	nagB	-	Confirmed
b3357	CRP	crp	b0675	umpH	+	Confirmed
b3357	CRP	crp	b0675	umpH	-	Confirmed
b3357	CRP	crp	b0679	nagE	+	Confirmed
b3357	CRP	crp	b0679	nagE	-	Confirmed
b3357	CRP	crp	b0676	nagC	+	Confirmed
b3357	CRP	crp	b0676	nagC	-	Confirmed
b3357	CRP	crp	b3225	nanA	+	Strong
b3357	CRP	crp	b3365	nirB	-	Weak
b3357	CRP	crp	b3367	nirC	-	Weak
b3357	CRP	crp	b3366	nirD	-	Weak
b3357	CRP	crp	b0553	nmpC	+	Strong
b3357	CRP	crp	b2234	nrdA	+	Weak
b3357	CRP	crp	b2235	nrdB	+	Weak
b3357	CRP	crp	b2964	nupG	+	Confirmed
b3357	CRP	crp	b2964	nupG	-	Confirmed
b3357	CRP	crp	b3169	nusA	-	Confirmed
b3357	CRP	crp	b0957	ompA	+	Weak
b3357	CRP	crp	b0929	ompF	+	Weak
b3357	CRP	crp	b3405	ompR	+	Confirmed
b3357	CRP	crp	b3405	ompR	-	Confirmed
b3357	CRP	crp	b3961	oxyR	+	Weak
b3357	CRP	crp	b3403	pck	+	Strong
b3357	CRP	crp	b3403	pck	-	Strong
b3357	CRP	crp	b0903	pflB	+	Confirmed
b3357	CRP	crp	b2926	pgk	+	Confirmed
b3357	CRP	crp	b0931	pncB	-	Weak
b3357	CRP	crp	b3164	pnp	-	Confirmed
b3357	CRP	crp	b3363	ppiA	+	Strong
b3357	CRP	crp	b3363	ppiA	-	Strong
b3357	CRP	crp	b4201	priB	+	Strong
b3357	CRP	crp	b1101	ptsG	+	Strong
b3357	CRP	crp	b2415	ptsH	+	Strong
b3357	CRP	crp	b2415	ptsH	-	Weak
b3357	CRP	crp	b2416	ptsI	+	Strong
b3357	CRP	crp	b2416	ptsI	-	Weak
b3357	CRP	crp	b1015	putP	-	Weak
b3357	CRP	crp	b3749	rbsA	+	Weak
b3357	CRP	crp	b3751	rbsB	+	Weak
b3357	CRP	crp	b3750	rbsC	+	Weak
b3357	CRP	crp	b3748	rbsD	+	Weak
b3357	CRP	crp	b3752	rbsK	+	Weak
b3357	CRP	crp	b3753	rbsR	+	Weak
b3357	CRP	crp	b2784	relA	+	Confirmed
b3357	CRP	crp	b3906	rhaR	+	Confirmed
b3357	CRP	crp	b3905	rhaS	+	Confirmed
b3357	CRP	crp	b4203	rplI	+	Strong
b3357	CRP	crp	b3231	rplM	-	Strong
b3357	CRP	crp	b3461	rpoH	+	Strong
b3357	CRP	crp	b3461	rpoH	-	Strong
b3357	CRP	crp	b4200	rpsF	+	Strong
b3357	CRP	crp	b3230	rpsI	-	Strong
b3357	CRP	crp	b3165	rpsO	-	Confirmed
b3357	CRP	crp	b4202	rpsR	+	Strong
b3357	CRP	crp	b0723	sdhA	+	Strong
b3357	CRP	crp	b0724	sdhB	+	Strong
b3357	CRP	crp	b0721	sdhC	+	Strong
b3357	CRP	crp	b0722	sdhD	+	Strong
b3357	CRP	crp	b3609	secB	+	Confirmed
b3357	CRP	crp	b2913	serA	+	Weak
b3357	CRP	crp	b0907	serC	-	Strong
b3357	CRP	crp	b0146	sfsA	+	Weak
b3357	CRP	crp	b3908	sodA	+	Weak
b3357	CRP	crp	b1656	sodB	-	Weak
b3357	CRP	crp	b1272	sohB	-	Weak
b3357	CRP	crp	b2965	speC	-	Weak
b3357	CRP	crp	b2703	srlE	+	Weak
b3357	CRP	crp	b2704	srlB	+	Weak
b3357	CRP	crp	b2705	srlD	+	Weak
b3357	CRP	crp	b2706	gutM	+	Weak
b3357	CRP	crp	b2708	gutQ	+	Weak
b3357	CRP	crp	b2707	srlR	+	Weak
b3357	CRP	crp	b0726	sucA	+	Strong
b3357	CRP	crp	b0727	sucB	+	Strong
b3357	CRP	crp	b0728	sucC	+	Strong
b3357	CRP	crp	b0729	sucD	+	Strong
b3357	CRP	crp	b3118	tdcA	+	Confirmed
b3357	CRP	crp	b3117	tdcB	+	Confirmed
b3357	CRP	crp	b3116	tdcC	+	Confirmed
b3357	CRP	crp	b3708	tnaA	+	Strong
b3357	CRP	crp	b3709	tnaB	+	Strong
b3357	CRP	crp	b1421	trg	+	Strong
b3357	CRP	crp	b3781	trxA	-	Strong
b3357	CRP	crp	b0411	tsx	+	Confirmed
b3357	CRP	crp	b0411	tsx	-	Confirmed
b3357	CRP	crp	b3831	udp	+	Confirmed
b3357	CRP	crp	b3831	udp	-	Confirmed
b3357	CRP	crp	b3452	ugpA	+	Strong
b3357	CRP	crp	b3453	ugpB	+	Strong
