GO	GeneName	GeneID
GO:0006166	xdhA	b2866
GO:0006166	xdhB	b2867
GO:0006166	hpt	b0125
GO:0006166	gsk	b0477
GO:0006166	gpt	b0238
GO:0006166	xdhD	b2881
GO:0006166	xdhC	b2868
GO:0006166	apt	b0469
GO:0006177	guaB	b2508
GO:0006177	guaA	b2507
GO:0006183	ndk	b2518
GO:0006183	guaB	b2508
GO:0006189	purT	b1849
GO:0006189	purH	b4006
GO:0006189	purE	b0523
GO:0006189	purD	b4005
GO:0006189	purF	b2312
GO:0006189	purC	b2476
GO:0006189	purK	b0522
GO:0006189	purN	b2500
GO:0006189	purL	b2557
GO:0006189	purM	b2499
GO:0006189	purU	b1232
GO:0006189	purB	b1131
GO:0006203	mazG	b2781
GO:0006203	mutT	b0099
GO:0006203	dgt	b0160
GO:0006206	rihA	b0651
GO:0006206	rihC	b0030
GO:0006206	deoA	b4382
GO:0006206	rihB	b2162
GO:0006207	pyrE	b3642
GO:0006207	pyrB	b4245
GO:0006207	ulaD	b4196
GO:0006207	pyrF	b1281
GO:0006207	pyrI	b4244
GO:0006207	pyrC	b1062
GO:0006207	pyrD	b0945
GO:0006207	carA	b0032
GO:0006207	sgbH	b3581
GO:0006208	hyuA	b2873
GO:0006208	rutF	b1007
GO:0006208	preT	b2146
GO:0006208	preA	b2147
GO:0006208	rutB	b1011
GO:0006208	rutD	b1009
GO:0006208	rutE	b1008
GO:0006208	rutC	b1010
GO:0006208	rutA	b1012
GO:0006210	rutA	b1012
GO:0006210	preT	b2146
GO:0006210	preA	b2147
GO:0006212	preT	b2146
GO:0006212	preA	b2147
GO:0006212	rutC	b1010
GO:0006212	rutF	b1007
GO:0006212	rutA	b1012
GO:0006212	rutB	b1011
GO:0006212	rutD	b1009
GO:0006212	rutE	b1008
GO:0006212	rutG	b1006
GO:0006212	ydfG	b1539
GO:0006220	dut	b3640
GO:0006220	ndk	b2518
GO:0006220	cmk	b0910
GO:0006221	pyrB	b4245
GO:0006221	pyrE	b3642
GO:0006221	pyrC	b1062
GO:0006221	pyrF	b1281
GO:0006221	pyrD	b0945
GO:0006221	carA	b0032
GO:0006221	pyrL	b4246
GO:0006221	pyrG	b2780
GO:0006221	pyrH	b0171
GO:0006221	pyrI	b4244
GO:0006221	carB	b0033
GO:0006226	dut	b3640
GO:0006226	yfbR	b2291
GO:0006226	dcd	b2065
GO:0006227	yghR	b2984
GO:0006227	yghT	b2986
GO:0006227	tmk	b1098
GO:0006233	tmk	b1098
GO:0006233	yghR	b2984
GO:0006233	yghT	b2986
GO:0006235	tmk	b1098
GO:0006235	yghR	b2984
GO:0006235	yghT	b2986
GO:0006235	thyA	b2827
GO:0006235	dcd	b2065
GO:0006241	pyrG	b2780
GO:0006241	ndk	b2518
GO:0006259	ligA	b2411
GO:0006259	gyrA	b2231
GO:0006259	rpsP	b2609
GO:0006259	ycfH	b1100
GO:0006259	tatD	b4483
GO:0006259	sbcD	b0398
GO:0006259	rnm	b1266
GO:0006259	parC	b3019
GO:0006259	recT	b1349
GO:0006259	recA	b2699
GO:0006259	ygcB	b2761
GO:0006259	tdk	b1238
GO:0006259	ligB	b3647
GO:0006259	rcbA	b1347
GO:0006259	yhbQ	b3155
GO:0006259	smrA	b1340
GO:0006259	yqgF	b2949
GO:0006259	recE	b1350
GO:0006259	orn	b4162
GO:0006260	crfC	b4109
GO:0006260	prlC	b3498
GO:0006260	nrdA	b2234
GO:0006260	ligB	b3647
GO:0006260	recF	b3700
GO:0006260	dnaA	b3702
GO:0006260	priB	b4201
GO:0006260	dam	b3387
GO:0006260	diaA	b3149
GO:0006260	dnaK	b0014
GO:0006260	ssb	b4059
GO:0006260	ligA	b2411
GO:0006260	dnaC	b4361
GO:0006260	dnaJ	b0015
GO:0006260	hda	b2496
GO:0006260	nrdE	b2675
GO:0006260	polA	b3863
GO:0006260	rarA	b0892
GO:0006260	sbcD	b0398
GO:0006260	dnaN	b3701
GO:0006260	lexA	b4043
GO:0006260	dnaQ	b0215
GO:0006260	holC	b4259
GO:0006260	mukF	b0922
GO:0006260	mukE	b0923
GO:0006260	dnaX	b0470
GO:0006260	sbcC	b0397
GO:0006260	priA	b3935
GO:0006260	dnaB	b4052
GO:0006260	dinB	b0231
GO:0006260	ydaV	b1360
GO:0006260	tus	b1610
GO:0006260	holE	b1842
GO:0006260	rep	b3778
GO:0006260	recQ	b3822
GO:0006260	mukB	b0924
GO:0006260	nrdF	b2676
GO:0006260	nrdD	b4238
GO:0006260	dnaE	b0184
GO:0006260	nrdB	b2235
GO:0006260	uvrD	b3813
GO:0006260	dnaG	b3066
GO:0006260	holA	b0640
GO:0006260	holB	b1099
GO:0006260	dnaT	b4362
GO:0006260	holD	b4372
GO:0006260	mutT	b0099
GO:0006261	dnaE	b0184
GO:0006261	topB	b1763
GO:0006261	rarA	b0892
GO:0006261	priC	b0467
GO:0006261	dnaT	b4362
GO:0006261	polB	b0060
GO:0006261	holE	b1842
GO:0006261	dam	b3387
GO:0006261	polA	b3863
GO:0006261	dnaN	b3701
GO:0006261	holA	b0640
GO:0006261	holB	b1099
GO:0006261	holD	b4372
GO:0006261	dnaX	b0470
GO:0006261	dnaQ	b0215
GO:0006261	priA	b3935
GO:0006261	dinB	b0231
GO:0006261	gyrA	b2231
GO:0006261	ssb	b4059
GO:0006261	gyrB	b3699
GO:0006261	holC	b4259
GO:0006265	gyrB	b3699
GO:0006265	topA	b1274
GO:0006265	parC	b3019
GO:0006265	gyrA	b2231
GO:0006265	topB	b1763
GO:0006265	parE	b3030
GO:0006265	yrdD	b3283
GO:0006266	ligA	b2411
GO:0006266	ligB	b3647
GO:0006268	dnaB	b4052
GO:0006268	rep	b3778
GO:0006268	priC	b0467
GO:0006268	priA	b3935
GO:0006268	dnaC	b4361
GO:0006268	dnaT	b4362
GO:0006268	dnaA	b3702
GO:0006268	uvrD	b3813
GO:0006268	dnaG	b3066
GO:0006268	priB	b4201
GO:0006269	dnaG	b3066
GO:0006269	dnaC	b4361
GO:0006269	priA	b3935
GO:0006269	priB	b4201
GO:0006269	priC	b0467
GO:0006269	dnaT	b4362
GO:0006269	rep	b3778
GO:0006269	dnaB	b4052
GO:0006270	priB	b4201
GO:0006270	dnaC	b4361
GO:0006270	hupB	b0440
GO:0006270	peaD	b4508
GO:0006270	priC	b0467
GO:0006270	dnaA	b3702
GO:0006270	hupA	b4000
GO:0006270	dnaB	b4052
GO:0006270	hda	b2496
GO:0006270	priA	b3935
GO:0006271	dnaN	b3701
GO:0006271	dnaC	b4361
GO:0006272	dnaQ	b0215
GO:0006272	dnaE	b0184
GO:0006272	holE	b1842
GO:0006273	dnaQ	b0215
GO:0006273	dnaE	b0184
GO:0006273	holE	b1842
GO:0006276	xerC	b3811
GO:0006276	xerD	b2894
GO:0006276	priA	b3935
GO:0006276	priB	b4201
GO:0006276	pcnB	b0143
GO:0006276	pepA	b4260
GO:0006281	ung	b2580
GO:0006281	dinB	b0231
GO:0006281	recG	b3652
GO:0006281	ssb	b4059
GO:0006281	ogt	b1335
GO:0006281	sbcC	b0397
GO:0006281	mutT	b0099
GO:0006281	ruvA	b1861
GO:0006281	recQ	b3822
GO:0006281	yoaA	b1808
GO:0006281	rusA	b0550
GO:0006281	ligA	b2411
GO:0006281	yrfG	b3399
GO:0006281	recB	b2820
GO:0006281	gph	b3385
GO:0006281	sbcD	b0398
GO:0006281	ybaV	b0442
GO:0006281	vsr	b1960
GO:0006281	recA	b2699
GO:0006281	recF	b3700
GO:0006281	recO	b2565
GO:0006281	recR	b0472
GO:0006281	radD	b2184
GO:0006281	recX	b2698
GO:0006281	recC	b2822
GO:0006281	nth	b1633
GO:0006281	ybgI	b0710
GO:0006281	atl	b0454
GO:0006281	sgbU	b3582
GO:0006281	polA	b3863
GO:0006281	dinI	b1061
GO:0006281	uup	b0949
GO:0006281	umuD	b1183
GO:0006281	yafN	b0232
GO:0006281	cho	b1741
GO:0006281	yafO	b0233
GO:0006281	yafP	b0234
GO:0006281	lexA	b4043
GO:0006281	yhbO	b3153
GO:0006281	xthA	b1749
GO:0006281	phrB	b0708
GO:0006281	dinG	b0799
GO:0006281	hchA	b1967
GO:0006281	ruvB	b1860
GO:0006281	nei	b0714
GO:0006281	rtcB	b3421
GO:0006281	yajL	b0424
GO:0006281	uvrA	b4058
GO:0006281	alkB	b2212
GO:0006281	mutH	b2831
GO:0006281	nfi	b3998
GO:0006281	radA	b4389
GO:0006281	ygbT	b2755
GO:0006281	sbcB	b2011
GO:0006281	recD	b2819
GO:0006281	mfd	b1114
GO:0006281	uvrC	b1913
GO:0006281	uvrB	b0779
GO:0006281	hupA	b4000
GO:0006281	mutM	b3635
GO:0006281	yebG	b1848
GO:0006281	ligB	b3647
GO:0006281	recN	b2616
GO:0006281	tag	b3549
GO:0006281	hupB	b0440
GO:0006281	ada	b2213
GO:0006281	nfo	b2159
GO:0006281	nudG	b1759
GO:0006281	mutS	b2733
GO:0006281	umuC	b1184
GO:0006281	mutY	b2961
GO:0006281	alkA	b2068
GO:0006281	modF	b0760
GO:0006281	ruvC	b1863
GO:0006281	mug	b3068
GO:0006281	uvrD	b3813
GO:0006281	exoX	b1844
GO:0006281	mutL	b4170
GO:0006281	recJ	b2892
GO:0006281	polB	b0060
GO:0006284	tag	b3549
GO:0006284	nei	b0714
GO:0006284	nth	b1633
GO:0006284	nfo	b2159
GO:0006284	mutM	b3635
GO:0006284	alkA	b2068
GO:0006284	ung	b2580
GO:0006284	mutY	b2961
GO:0006284	polA	b3863
GO:0006285	mug	b3068
GO:0006285	nth	b1633
GO:0006285	alkA	b2068
GO:0006289	uvrD	b3813
GO:0006289	uvrB	b0779
GO:0006289	uvrA	b4058
GO:0006289	uvrC	b1913
GO:0006289	mutT	b0099
GO:0006289	cho	b1741
GO:0006294	uvrA	b4058
GO:0006294	mfd	b1114
GO:0006294	uvrB	b0779
GO:0006298	ssb	b4059
GO:0006298	rnhB	b0183
GO:0006298	mutS	b2733
GO:0006298	vsr	b1960
GO:0006298	dam	b3387
GO:0006298	exoX	b1844
GO:0006298	uvrD	b3813
GO:0006298	mutL	b4170
GO:0006298	mutH	b2831
GO:0006298	xseB	b0422
GO:0006298	xseA	b2509
GO:0006298	mutY	b2961
GO:0006301	uup	b0949
GO:0006301	radD	b2184
GO:0006301	yoaA	b1808
GO:0006302	recN	b2616
GO:0006302	priA	b3935
GO:0006302	recF	b3700
GO:0006302	yegP	b2080
GO:0006302	dksA	b0145
GO:0006302	sbcC	b0397
GO:0006302	recD	b2819
GO:0006302	recO	b2565
GO:0006302	radD	b2184
GO:0006302	polA	b3863
GO:0006302	ybjD	b0876
GO:0006304	hsdR	b4350
GO:0006304	ada	b2213
GO:0006304	mutH	b2831
GO:0006304	ogt	b1335
GO:0006306	yhdJ	b3262
GO:0006306	hsdM	b4349
GO:0006307	alkA	b2068
GO:0006307	ada	b2213
GO:0006307	ogt	b1335
GO:0006307	alkB	b2212
GO:0006308	xseB	b0422
GO:0006308	xseA	b2509
GO:0006308	hofN	b3394
GO:0006308	gntX	b3413
GO:0006308	hofP	b3392
GO:0006308	hofM	b3395
GO:0006308	sbcB	b2011
GO:0006308	hofQ	b3391
GO:0006308	endA	b2945
GO:0006308	hofO	b3393
GO:0006310	rpoH	b3461
GO:0006310	sbcD	b0398
GO:0006310	rpnA	b3411
GO:0006310	insB4	b0988
GO:0006310	rpnC	b0132
GO:0006310	rmuC	b3832
GO:0006310	rusA	b0550
GO:0006310	ssb	b4059
GO:0006310	rarA	b0892
GO:0006310	insH2	b0552
GO:0006310	insH3	b0656
GO:0006310	insH4	b1331
GO:0006310	insH6	b1994
GO:0006310	insH7	b2030
GO:0006310	dinG	b0799
GO:0006310	insH1	b0259
GO:0006310	insC4	b2861
GO:0006310	recG	b3652
GO:0006310	pinR	b1374
GO:0006310	fimE	b4313
GO:0006310	intE	b1140
GO:0006310	fimB	b4312
GO:0006310	xisE	b1141
GO:0006310	insL3	b2394
GO:0006310	insL2	b0582
GO:0006310	insL1	b0016
GO:0006310	insI4	b4284
GO:0006310	insI3	b1404
GO:0006310	insI1	b0256
GO:0006310	insF5	b2089
GO:0006310	insF4	b1026
GO:0006310	insF3	b0541
GO:0006310	insF2	b0372
GO:0006310	insF1	b0299
GO:0006310	intA	b2622
GO:0006310	rdgC	b0393
GO:0006310	sbcC	b0397
GO:0006310	ruvA	b1861
GO:0006310	ruvB	b1860
GO:0006310	ruvC	b1863
GO:0006310	priA	b3935
GO:0006310	intF	b0281
GO:0006310	insA7	b4294
GO:0006310	insK	b3558
GO:0006310	recT	b1349
GO:0006310	recJ	b2892
GO:0006310	recQ	b3822
GO:0006310	topB	b1763
GO:0006310	insE5	b2088
GO:0006310	insE4	b1027
GO:0006310	insE3	b0540
GO:0006310	insE2	b0373
GO:0006310	recA	b2699
GO:0006310	insB3	b0274
GO:0006310	insB2	b0264
GO:0006310	insB1	b0021
GO:0006310	insA6	b3444
GO:0006310	intR	b1345
GO:0006310	insA5	b1894
GO:0006310	insA4	b4516
GO:0006310	insA3	b0275
GO:0006310	insH5	b1370
GO:0006310	insA2	b0265
GO:0006310	insA1	b0022
GO:0006310	insH11	b3505
GO:0006310	insH10	b3218
GO:0006310	intS	b2349
GO:0006310	insQ	b1432
GO:0006310	intD	b0537
GO:0006310	insH9	b2982
GO:0006310	insB5	b1893
GO:0006310	insH8	b2192
GO:0006310	insB6	b3445
GO:0006310	xerD	b2894
GO:0006310	insE1	b0298
GO:0006310	insD6	b4273
GO:0006310	insD5	b3045
GO:0006310	insD4	b2860
GO:0006310	insD3	b1996
GO:0006310	insD2	b1402
GO:0006310	insD1	b0361
GO:0006310	insC6	b4272
GO:0006310	insC5	b3044
GO:0006310	recR	b0472
GO:0006310	xerC	b3811
GO:0006310	insC3	b1997
GO:0006310	recO	b2565
GO:0006310	insC2	b1403
GO:0006310	insC1	b0360
GO:0006310	intG	b1936
GO:0006310	insA9	b4709
GO:0006310	ihfA	b1712
GO:0006310	recB	b2820
GO:0006310	rpnB	b2305
GO:0006310	torI	b4501
GO:0006310	yagL	b0278
GO:0006310	recD	b2819
GO:0006310	recC	b2822
GO:0006310	yfaD	b2244
GO:0006310	ybcK	b0544
GO:0006310	recN	b2616
GO:0006310	argR	b3237
GO:0006310	ihfB	b0912
GO:0006310	pinQ	b1545
GO:0006310	pinE	b1158
GO:0006310	rayT	b0228
GO:0006310	pinH	b2648
GO:0006310	insG	b4278
GO:0006310	insO2	b4285
GO:0006310	insB9	b4710
GO:0006310	insH21	b4711
GO:0006310	intZ	b2442
GO:0006313	xerD	b2894
GO:0006313	insB2	b0264
GO:0006313	insC1	b0360
GO:0006313	insB1	b0021
GO:0006313	insA7	b4294
GO:0006313	insB3	b0274
GO:0006313	insE2	b0373
GO:0006313	insA6	b3444
GO:0006313	insA5	b1894
GO:0006313	insC2	b1403
GO:0006313	insC3	b1997
GO:0006313	rayT	b0228
GO:0006313	insH7	b2030
GO:0006313	insA4	b4516
GO:0006313	insA3	b0275
GO:0006313	insB6	b3445
GO:0006313	insB5	b1893
GO:0006313	insH8	b2192
GO:0006313	insH10	b3218
GO:0006313	insH9	b2982
GO:0006313	insH11	b3505
GO:0006313	insH5	b1370
GO:0006313	insH6	b1994
GO:0006313	insA1	b0022
GO:0006313	insG	b4278
GO:0006313	insA2	b0265
GO:0006313	xerC	b3811
GO:0006313	insB4	b0988
GO:0006313	ybfL	b0705
GO:0006313	insH1	b0259
GO:0006313	insC4	b2861
GO:0006313	yhhI	b3484
GO:0006313	insI3	b1404
GO:0006313	insA9	b4709
GO:0006313	insH3	b0656
GO:0006313	insH21	b4711
GO:0006313	insH2	b0552
GO:0006313	insL3	b2394
GO:0006313	insB9	b4710
GO:0006313	insZ	b4573
GO:0006313	insL2	b0582
GO:0006313	insC6	b4272
GO:0006313	insI1	b0256
GO:0006313	insL1	b0016
GO:0006313	insI4	b4284
GO:0006313	insE5	b2088
GO:0006313	insC5	b3044
GO:0006313	insH4	b1331
GO:0006313	insE1	b0298
GO:0006313	insE3	b0540
GO:0006313	insE4	b1027
GO:0006313	ybfD	b0706
GO:0006313	ydcC	b1460
GO:0006338	prmA	b3259
GO:0006338	cobB	b1120
GO:0006338	rapA	b0059
GO:0006351	cueR	b0487
GO:0006351	zntR	b3292
GO:0006351	mprA	b2684
GO:0006351	lrhA	b2289
GO:0006351	relB	b1564
GO:0006351	yeiL	b2163
GO:0006351	paaX	b1399
GO:0006351	yeiE	b2157
GO:0006351	hipB	b1508
GO:0006351	arsR	b3501
GO:0006351	dmlR	b1799
GO:0006351	glrR	b2554
GO:0006351	gadX	b3516
GO:0006351	dsdC	b2364
GO:0006351	gcvA	b2808
GO:0006351	fhlA	b2731
GO:0006351	fecI	b4293
GO:0006351	galR	b2837
GO:0006351	mlc	b1594
GO:0006351	bolA	b0435
GO:0006351	gcvR	b2479
GO:0006351	ihfB	b0912
GO:0006351	rcsB	b2217
GO:0006351	rcsA	b1951
GO:0006351	ihfA	b1712
GO:0006351	pgrR	b1328
GO:0006351	dhaR	b1201
GO:0006351	ycjW	b1320
GO:0006351	yhjC	b3521
GO:0006351	uidR	b1618
GO:0006351	ascG	b2714
GO:0006351	dcuR	b4124
GO:0006351	cecR	b0796
GO:0006351	qseB	b3025
GO:0006351	gyrA	b2231
GO:0006351	gyrB	b3699
GO:0006351	fliA	b1922
GO:0006351	rhaR	b3906
GO:0006351	rpoB	b3987
GO:0006351	hupB	b0440
GO:0006351	caiF	b0034
GO:0006351	flhD	b1892
GO:0006351	ycaN	b0900
GO:0006351	crp	b3357
GO:0006351	rpoH	b3461
GO:0006351	rpoA	b3295
GO:0006351	rpoE	b2573
GO:0006351	rpoD	b3067
GO:0006351	aaeR	b3243
GO:0006351	rpoC	b3988
GO:0006351	nanR	b3226
GO:0006351	yidZ	b3711
GO:0006351	flhC	b1891
GO:0006351	rpoZ	b3649
GO:0006351	fis	b3261
GO:0006351	dinJ	b0226
GO:0006351	yphH	b2550
GO:0006351	perR	b0254
GO:0006351	rpoS	b2741
GO:0006351	hupA	b4000
GO:0006351	lexA	b4043
GO:0006351	dicA	b1570
GO:0006351	pepA	b4260
GO:0006351	gadW	b3515
GO:0006351	ttdR	b3060
GO:0006351	uxuR	b4324
GO:0006351	lsrR	b1512
GO:0006351	ydeO	b1499
GO:0006351	zur	b4046
GO:0006351	abgR	b1339
GO:0006351	ulaR	b4191
GO:0006351	puuR	b1299
GO:0006351	rcdA	b0846
GO:0006352	rpoZ	b3649
GO:0006352	rpoS	b2741
GO:0006352	aaeR	b3243
GO:0006352	greB	b3406
GO:0006352	rpoH	b3461
GO:0006352	rpoC	b3988
GO:0006352	rpoE	b2573
GO:0006352	fecI	b4293
GO:0006352	fliA	b1922
GO:0006352	rpoA	b3295
GO:0006352	rpoD	b3067
GO:0006352	rpoB	b3987
GO:0006352	hyfR	b2491
GO:0006352	rpoN	b3202
GO:0006353	nusA	b3169
GO:0006353	nusB	b0416
GO:0006353	nusG	b3982
GO:0006353	rho	b3783
GO:0006353	rpsD	b3296
GO:0006353	rplD	b3319
GO:0006354	rfaH	b3842
GO:0006354	nusG	b3982
GO:0006354	greA	b3181
GO:0006354	greB	b3406
GO:0006354	rnk	b0610
GO:0006355	galR	b2837
GO:0006355	fliA	b1922
GO:0006355	yiaU	b3585
GO:0006355	ecpR	b0294
GO:0006355	dpiB	b0619
GO:0006355	rutR	b1013
GO:0006355	rhaR	b3906
GO:0006355	dsdC	b2364
GO:0006355	rpiR	b4089
GO:0006355	rpoD	b3067
GO:0006355	ttdR	b3060
GO:0006355	yjiE	b4327
GO:0006355	dcuS	b4125
GO:0006355	arcA	b4401
GO:0006355	yafN	b0232
GO:0006355	yafO	b0233
GO:0006355	nikR	b3481
GO:0006355	malI	b1620
GO:0006355	yhfY	b3382
GO:0006355	frlR	b3375
GO:0006355	uvrY	b1914
GO:0006355	ompR	b3405
GO:0006355	betI	b0313
GO:0006355	perR	b0254
GO:0006355	lysR	b2839
GO:0006355	dpiA	b0620
GO:0006355	ulaR	b4191
GO:0006355	murR	b2427
GO:0006355	fhlA	b2731
GO:0006355	fimZ	b0535
GO:0006355	ybfI	b4636
GO:0006355	ilvY	b3773
GO:0006355	yjiR	b4340
GO:0006355	pdeL	b0315
GO:0006355	treR	b4241
GO:0006355	dinJ	b0226
GO:0006355	lgoR	b4357
GO:0006355	bglJ	b4366
GO:0006355	ycaN	b0900
GO:0006355	ydiP	b1696
GO:0006355	rsd	b3995
GO:0006355	rhaS	b3905
GO:0006355	arcB	b3210
GO:0006355	seqA	b0687
GO:0006355	ygfI	b2921
GO:0006355	torR	b0995
GO:0006355	hyfR	b2491
GO:0006355	zur	b4046
GO:0006355	rfaH	b3842
GO:0006355	fur	b0683
GO:0006355	ybdO	b0603
GO:0006355	ybeF	b0629
GO:0006355	cbl	b1987
GO:0006355	nagC	b0676
GO:0006355	uacR	b2869
GO:0006355	matP	b0956
GO:0006355	narL	b1221
GO:0006355	cspD	b0880
GO:0006355	puuR	b1299
GO:0006355	zraR	b4004
GO:0006355	nsrR	b4178
GO:0006355	envY	b0566
GO:0006355	yeeY	b2015
GO:0006355	gutM	b2706
GO:0006355	srlR	b2707
GO:0006355	rhmR	b2248
GO:0006355	fnr	b1334
GO:0006355	csiE	b2535
GO:0006355	idnR	b4264
GO:0006355	soxS	b4062
GO:0006355	prpR	b0330
GO:0006355	abgR	b1339
GO:0006355	araC	b0064
GO:0006355	prlF	b3129
GO:0006355	mqsR	b3022
GO:0006355	rapA	b0059
GO:0006355	mqsA	b3021
GO:0006355	yqhC	b3010
GO:0006355	mngR	b0730
GO:0006355	phoB	b0399
GO:0006355	atoS	b2219
GO:0006355	hdfR	b4480
GO:0006355	yhaJ	b3105
GO:0006355	fadR	b1187
GO:0006355	argP	b2916
GO:0006355	baeR	b2079
GO:0006355	flhD	b1892
GO:0006355	gadW	b3515
GO:0006355	gadE	b3512
GO:0006355	bglG	b3723
GO:0006355	yhaV	b3130
GO:0006355	higB	b3083
GO:0006355	rcnR	b2105
GO:0006355	aaeR	b3243
GO:0006355	yfhH	b2561
GO:0006355	higA	b3082
GO:0006355	atoC	b2220
GO:0006355	argR	b3237
GO:0006355	rpoS	b2741
GO:0006355	gntR	b3438
GO:0006355	glnL	b3869
GO:0006355	ydcI	b1422
GO:0006355	glnG	b3868
GO:0006355	fecA	b4291
GO:0006355	sutR	b1434
GO:0006355	slyA	b1642
GO:0006355	nanR	b3226
GO:0006355	hicB	b1438
GO:0006355	cysB	b1275
GO:0006355	yeiL	b2163
GO:0006355	nac	b1988
GO:0006355	btsR	b2125
GO:0006355	yqeI	b2847
GO:0006355	yqeH	b2846
GO:0006355	qseB	b3025
GO:0006355	yebC	b1864
GO:0006355	yeeN	b1983
GO:0006355	rcsC	b2218
GO:0006355	ptsG	b1101
GO:0006355	rcsB	b2217
GO:0006355	ycjW	b1320
GO:0006355	marR	b1530
GO:0006355	rcsA	b1951
GO:0006355	chbR	b1735
GO:0006355	ascG	b2714
GO:0006355	lrhA	b2289
GO:0006355	ynfL	b1595
GO:0006355	lacI	b0345
GO:0006355	mhpR	b0346
GO:0006355	hcaR	b2537
GO:0006355	phoP	b1130
GO:0006355	yiiF	b3890
GO:0006355	glrR	b2554
GO:0006355	trpR	b4393
GO:0006355	feaR	b1384
GO:0006355	ydhB	b1659
GO:0006355	putA	b1014
GO:0006355	mlc	b1594
GO:0006355	hexR	b1853
GO:0006355	cueR	b0487
GO:0006355	ybhD	b0768
GO:0006355	leuO	b0076
GO:0006355	nhaR	b0020
GO:0006355	metR	b3828
GO:0006355	yacG	b0101
GO:0006355	gcvA	b2808
GO:0006355	yoeB	b4539
GO:0006355	yefM	b2017
GO:0006355	mntR	b0817
GO:0006355	ygcP	b2768
GO:0006355	cra	b0080
GO:0006355	ydcR	b1439
GO:0006355	yafC	b0208
GO:0006355	phnF	b4102
GO:0006355	csgD	b1040
GO:0006355	gcvR	b2479
GO:0006355	ybcM	b0546
GO:0006355	creB	b4398
GO:0006355	rstA	b1608
GO:0006355	rnlA	b2630
GO:0006355	iclR	b4018
GO:0006355	rnlB	b2631
GO:0006355	yfjR	b2634
GO:0006355	ygbI	b2735
GO:0006355	yahB	b0316
GO:0006355	pspB	b1305
GO:0006355	pspA	b1304
GO:0006355	modE	b0761
GO:0006355	ydjF	b1770
GO:0006355	fis	b3261
GO:0006355	metJ	b3938
GO:0006355	evgA	b2369
GO:0006355	torT	b0994
GO:0006355	cusR	b0571
GO:0006355	dhaR	b1201
GO:0006355	hns	b1237
GO:0006355	chpB	b4225
GO:0006355	hfq	b4172
GO:0006355	purR	b1658
GO:0006355	ada	b2213
GO:0006355	narP	b2193
GO:0006355	mfd	b1114
GO:0006355	hha	b0460
GO:0006355	eutR	b2437
GO:0006355	rbsR	b3753
GO:0006355	ihfA	b1712
GO:0006355	fabR	b3963
GO:0006355	marA	b1531
GO:0006355	stpA	b2669
GO:0006355	ihfB	b0912
GO:0006355	yciT	b1284
GO:0006355	galS	b2151
GO:0006355	kdpE	b0694
GO:0006355	yfiE	b2577
GO:0006355	fecI	b4293
GO:0006355	rpoE	b2573
GO:0006355	cecR	b0796
GO:0006355	bluR	b1162
GO:0006355	cytR	b3934
GO:0006355	yieP	b3755
GO:0006355	yjjQ	b4365
GO:0006355	yidZ	b3711
GO:0006355	appY	b0564
GO:0006355	dctR	b3507
GO:0006355	arsR	b3501
GO:0006355	flhC	b1891
GO:0006355	cadC	b4133
GO:0006355	glaR	b2664
GO:0006355	birA	b3973
GO:0006355	norR	b2709
GO:0006355	rpoN	b3202
GO:0006355	xylR	b3569
GO:0006355	comR	b1111
GO:0006355	yeiE	b2157
GO:0006355	pheM	b1715
GO:0006355	nimR	b1790
GO:0006355	rsmB	b3289
GO:0006355	tdcA	b3118
GO:0006355	gatR	b4498
GO:0006355	basR	b4113
GO:0006355	acrR	b0464
GO:0006355	tyrR	b1323
GO:0006355	csqR	b3884
GO:0006355	allR	b0506
GO:0006355	ebgR	b3075
GO:0006355	cynR	b0338
GO:0006355	yneJ	b1526
GO:0006355	slmA	b3641
GO:0006355	yihL	b3872
GO:0006355	iscR	b2531
GO:0006355	rspR	b1540
GO:0006355	agaR	b3131
GO:0006355	yijO	b3954
GO:0006355	crp	b3357
GO:0006355	quuQ	b1559
GO:0006355	lexA	b4043
GO:0006355	deoR	b0840
GO:0006355	fucR	b2805
GO:0006355	allS	b0504
GO:0006355	exuR	b3094
GO:0006355	glcC	b2980
GO:0006355	ydeO	b1499
GO:0006355	lldR	b3604
GO:0006355	pdhR	b0113
GO:0006355	yegW	b2101
GO:0006355	mprA	b2684
GO:0006355	soxR	b4063
GO:0006355	zntR	b3292
GO:0006355	ygeH	b2852
GO:0006355	relE	b1563
GO:0006355	relB	b1564
GO:0006355	adiY	b4116
GO:0006355	xapR	b2405
GO:0006355	rob	b4396
GO:0006355	melR	b4118
GO:0006355	mlrA	b2127
GO:0006355	yfeR	b2409
GO:0006355	mcbR	b1450
GO:0006355	bdcR	b4251
GO:0006355	lrp	b0889
GO:0006355	sdiA	b1916
GO:0006355	oxyR	b3961
GO:0006355	hicA	b4532
GO:0006355	cpxR	b3912
GO:0006355	umuD	b1183
GO:0006355	rpoH	b3461
GO:0006355	uxuR	b4324
GO:0006355	phoR	b0400
GO:0006355	kdgR	b1827
GO:0006355	rtcR	b3422
GO:0006355	uhpA	b3669
GO:0006355	dmlR	b1799
GO:0006355	rssB	b1235
GO:0006355	nusB	b0416
GO:0006355	xynR	b0272
GO:0006355	ypdC	b2382
GO:0006355	dicC	b1569
GO:0006355	sgcR	b4300
GO:0006355	yjhI	b4299
GO:0006355	mraZ	b0081
GO:0006355	mazE	b2783
GO:0006355	rclR	b0305
